date,symbol,open,high,low,close,volume,adj_close
2025-07-17,AMZN,55881.65,58968.38,51423.11,56548.86,9534827,57342.49
2025-07-18,AMZN,55791.14,61044.2,50893.94,55942.47,6098682,55319.62
2025-07-19,AMZN,57943.98,66652.49,52294.01,60840.67,7749252,61878.74
2025-07-20,AMZN,56004.52,56501.54,50257.46,53549.37,4950772,54358.36
2025-07-21,AMZN,55404.62,56823.67,49962.55,55436.23,6869183,56192.49
2025-07-22,AMZN,59480.71,60444.76,53971.98,58923.71,8524357,59317.88
2025-07-23,AMZN,62623.15,64213.92,59416.28,62052.13,3757569,63276.75
2024-07-23,TSLA,198.73,199.86,184.61,193.64,5576528,197.45
2024-07-24,TSLA,193.26,213.2,184.5,200.05,4313529,201.61
2024-07-25,TSLA,190.77,198.87,178.92,182.2,6223012,182.42
2024-07-26,TSLA,196.08,210.05,188.28,197.27,7923111,193.36
2024-07-27,TSLA,193.48,207.14,193.32,200.72,9551400,197.55
2024-07-28,TSLA,197.1,211.25,178.41,188.74,8922070,191.95
2024-07-29,TSLA,203.02,220.64,187.59,199.08,1965766,198.8
2024-07-30,TSLA,201.71,206.93,185.22,200.7,8294206,200.88
2024-07-31,TSLA,200.17,201.75,197.53,198.44,6940890,196.15
2024-08-01,TSLA,205.22,220.96,193.04,196.63,5048305,200.56
2024-08-02,TSLA,212.98,231.38,197.17,207.29,4216384,211.26
2024-08-03,TSLA,206.68,224.65,192.66,198.65,4754795,195.85
2024-08-04,TSLA,211.59,214.2,201.32,210.53,9080999,213.68
2024-08-05,TSLA,202.6,220.84,200.06,203.02,4969655,203.49
2024-08-06,TSLA,208.16,213.21,199.17,204.87,5670315,206.79
2024-08-07,TSLA,217.75,231.07,194.02,214.23,9012326,214.9
2024-08-08,TSLA,225.1,245.92,210.18,221.26,1125735,222.93
2024-08-09,TSLA,231.89,246.15,228.14,243.21,9012734,244.76
2024-08-10,TSLA,223.98,238.18,219.52,230.76,2487930,229.39
2024-08-11,TSLA,220.7,224.93,216.6,219.23,8050340,219.08
2024-08-12,TSLA,229.14,242.97,217.68,239.21,7843317,240.06
2024-08-13,TSLA,240.09,244.91,227.03,240.09,3428218,237.82
2024-08-14,TSLA,246.31,267.93,237.62,247.38,7797168,248.12
2024-08-15,TSLA,249.62,259.79,244.5,255.99,6988716,254.57
2024-08-16,TSLA,265.77,269.99,250.59,263.96,3326695,260.59
2024-08-17,TSLA,264.05,293.28,259.84,270.77,2922789,266.28
2024-08-18,TSLA,263.59,267.73,236.74,259.66,1774763,258.77
2024-08-19,TSLA,263.42,285.88,259.49,274.72,1022672,271.9
2024-08-20,TSLA,254.25,282.05,250.76,257.96,7203441,262.62
2024-08-21,TSLA,263.28,267.05,238.38,250.64,1435143,248.09
2024-08-22,TSLA,270.13,296.73,269.06,276.67,9607846,274.96
2024-08-23,TSLA,260.79,288.22,258.56,267.31,6809112,265.86
2024-08-24,TSLA,256.05,270.48,221.07,243.54,4254796,243.6
2024-08-25,TSLA,245.76,245.92,225.62,240.01,5434327,240.7
2024-08-26,TSLA,236.82,241.38,217.33,226.34,1297348,227.83
2024-08-27,TSLA,239.26,261.13,220.57,233.39,1869189,236.0
2024-08-28,TSLA,204.55,230.06,191.96,212.15,6094625,208.14
2024-08-29,TSLA,182.81,195.23,168.96,182.47,8845957,185.58
2024-08-30,TSLA,178.32,184.46,177.46,180.62,4784277,177.42
2024-08-31,TSLA,176.83,184.58,166.92,174.1,6062066,171.83
2024-09-01,TSLA,189.03,205.01,177.06,189.86,1944969,188.31
2024-09-02,TSLA,199.2,213.59,192.03,196.9,7217434,194.24
2024-09-03,TSLA,196.97,213.51,194.03,201.61,8962635,201.83
2024-09-04,TSLA,187.15,192.78,168.68,181.4,2307103,184.84
2024-09-05,TSLA,179.35,205.22,166.93,187.02,2282042,184.89
2024-09-06,TSLA,178.5,188.53,161.42,186.81,7264940,187.65
2024-09-07,TSLA,187.39,209.58,174.75,195.76,1219360,197.37
2024-09-08,TSLA,191.35,198.22,185.04,185.88,3864145,186.86
2024-09-09,TSLA,186.42,199.09,168.89,179.64,9417713,178.27
2024-09-10,TSLA,184.85,190.58,178.55,179.35,4128900,182.38
2024-09-11,TSLA,193.49,205.85,176.91,187.48,3538258,185.06
2024-09-12,TSLA,204.86,226.12,194.17,207.96,4689914,207.58
2024-09-13,TSLA,214.26,227.48,199.3,223.97,2591401,221.07
2024-09-14,TSLA,226.37,243.94,202.65,221.68,5077099,225.64
2024-09-15,TSLA,227.17,240.4,221.54,224.18,7832511,222.9
2024-09-16,TSLA,222.97,233.82,208.54,227.64,4741581,226.82
2024-09-17,TSLA,231.77,243.45,220.68,228.55,4399170,228.67
2024-09-18,TSLA,244.98,270.04,229.87,255.88,1137332,256.35
2024-09-19,TSLA,259.54,279.26,254.26,270.77,3714292,269.97
2024-09-20,TSLA,249.64,252.78,225.16,245.09,8021523,247.11
2024-09-21,TSLA,269.43,292.77,266.62,278.51,7881243,273.08
2024-09-22,TSLA,270.56,272.34,248.69,268.24,3492565,263.01
2024-09-23,TSLA,283.23,302.24,257.31,270.98,8237987,275.08
2024-09-24,TSLA,284.77,317.62,275.05,288.77,7228725,293.3
2024-09-25,TSLA,281.26,303.83,264.11,284.62,2084523,283.22
2024-09-26,TSLA,302.42,306.12,281.58,305.35,8238813,306.5
2024-09-27,TSLA,290.64,311.35,274.43,303.5,1540593,306.15
2024-09-28,TSLA,292.15,312.86,288.06,288.58,3645668,292.15
2024-09-29,TSLA,297.72,316.82,286.58,304.97,5957006,306.9
2024-09-30,TSLA,308.18,313.87,291.69,300.65,1966376,305.58
2024-10-01,TSLA,325.18,357.65,307.51,340.4,4937809,347.03
2024-10-02,TSLA,312.07,330.58,281.82,303.71,4876595,308.97
2024-10-03,TSLA,328.5,354.16,296.86,340.02,2348065,334.66
2024-10-04,TSLA,353.62,371.35,319.24,345.2,6727512,350.21
2024-10-05,TSLA,359.41,374.48,346.31,366.73,9848139,361.55
2024-10-06,TSLA,363.82,369.61,352.32,369.34,2215268,371.66
2024-10-07,TSLA,364.26,393.24,347.72,381.87,6247615,380.86
2024-10-08,TSLA,354.22,373.17,330.59,338.26,5610467,344.96
2024-10-09,TSLA,368.12,384.14,350.63,374.72,5336917,370.21
2024-10-10,TSLA,384.95,414.27,350.92,400.07,3888194,394.3
2024-10-11,TSLA,406.09,436.22,372.65,407.98,3092562,408.96
2024-10-12,TSLA,394.91,401.98,350.06,377.8,7832341,373.21
2024-10-13,TSLA,405.41,434.35,365.8,385.39,5605530,387.22
2024-10-14,TSLA,385.51,412.58,366.94,390.53,3144196,392.97
2024-10-15,TSLA,381.64,419.5,353.64,381.82,9175380,387.54
2024-10-16,TSLA,377.86,398.82,371.34,378.21,7265284,373.8
2024-10-17,TSLA,371.26,390.32,336.14,370.91,6306355,369.92
2024-10-18,TSLA,395.89,396.91,353.73,379.6,8099256,373.85
2024-10-19,TSLA,419.69,420.46,381.11,398.85,1837646,401.27
2024-10-20,TSLA,427.61,461.51,421.99,436.78,7721068,433.24
2024-10-21,TSLA,435.14,460.54,393.83,421.59,3162531,421.64
2024-10-22,TSLA,469.07,516.12,457.51,474.87,6508167,470.04
2024-10-23,TSLA,452.89,497.7,427.16,465.51,2993668,464.35
2024-10-24,TSLA,449.87,473.7,441.1,457.14,9495307,459.69
2024-10-25,TSLA,431.06,460.62,398.43,415.16,8134347,415.05
2024-10-26,TSLA,421.13,449.32,395.06,427.08,3198647,425.82
2024-10-27,TSLA,449.62,475.19,434.64,451.26,6729668,447.61
2024-10-28,TSLA,476.67,481.18,463.27,466.37,1682645,473.13
2024-10-29,TSLA,493.17,523.01,488.28,514.27,7377580,514.47
2024-10-30,TSLA,505.1,545.84,474.8,501.28,2716476,499.88
2024-10-31,TSLA,521.18,558.08,481.58,513.27,6258885,511.44
2024-11-01,TSLA,512.95,529.52,472.3,524.36,8127206,522.85
2024-11-02,TSLA,547.4,614.18,508.13,572.1,6571526,571.13
2024-11-03,TSLA,584.03,612.49,580.48,602.32,8993080,612.5
2024-11-04,TSLA,673.65,710.97,596.42,662.45,7628385,668.61
2024-11-05,TSLA,718.93,769.48,693.0,748.52,8945376,742.81
2024-11-06,TSLA,859.63,893.85,844.03,875.37,8546996,872.42
2024-11-07,TSLA,819.74,913.14,760.65,854.93,4895279,850.44
2024-11-08,TSLA,792.9,798.71,697.85,761.41,5243230,758.65
2024-11-09,TSLA,794.04,896.59,766.51,825.52,2277407,833.78
2024-11-10,TSLA,779.29,859.86,739.78,783.29,4765686,788.02
2024-11-11,TSLA,797.88,813.53,794.4,799.83,4978524,791.96
2024-11-12,TSLA,775.57,805.57,755.61,788.03,5670443,798.23
2024-11-13,TSLA,795.8,814.38,704.36,766.04,6701730,769.62
2024-11-14,TSLA,809.5,887.09,771.88,843.31,3224435,834.72
2024-11-15,TSLA,856.63,892.96,807.31,846.45,7383855,838.51
2024-11-16,TSLA,912.11,995.19,856.78,867.84,8204522,861.26
2024-11-17,TSLA,920.04,956.8,801.25,875.77,7883464,864.58
2024-11-18,TSLA,881.26,932.1,833.21,881.25,5535455,883.38
2024-11-19,TSLA,884.36,952.25,800.75,857.84,1495567,859.81
2024-11-20,TSLA,844.82,945.64,836.71,885.16,9334900,890.31
2024-11-21,TSLA,851.5,887.59,835.45,838.58,4488470,855.33
2024-11-22,TSLA,816.33,858.29,748.22,817.59,1176683,804.84
2024-11-23,TSLA,841.22,863.02,813.46,823.45,2415098,819.7
2024-11-24,TSLA,879.72,941.34,760.07,836.07,4974839,826.41
2024-11-25,TSLA,856.5,907.92,851.3,859.18,2172807,858.62
2024-11-26,TSLA,870.81,908.4,784.44,838.73,2623667,844.61
2024-11-27,TSLA,940.19,1031.24,889.29,906.08,6355843,893.97
2024-11-28,TSLA,927.94,938.46,809.34,885.13,3749988,881.92
2024-11-29,TSLA,922.06,1001.7,903.26,927.42,3889145,930.02
2024-11-30,TSLA,898.41,1003.15,887.87,926.21,6403801,927.79
2024-12-01,TSLA,915.7,926.08,845.75,920.03,3379534,933.92
2024-12-02,TSLA,934.24,1023.34,875.61,952.69,1744341,968.22
2024-12-03,TSLA,889.86,923.83,855.33,920.59,4287467,931.77
2024-12-04,TSLA,1053.09,1078.35,951.46,1025.81,3786986,1025.74
2024-12-05,TSLA,1036.55,1127.34,940.66,1060.23,9961278,1076.74
2024-12-06,TSLA,1113.07,1214.3,1073.52,1152.41,4293651,1144.9
2024-12-07,TSLA,1165.1,1285.41,1069.76,1205.15,8553335,1221.83
2024-12-08,TSLA,1164.42,1225.02,1048.91,1166.81,5364582,1149.34
2024-12-09,TSLA,988.26,1084.41,956.58,979.54,9873544,993.15
2024-12-10,TSLA,1226.43,1339.86,1154.36,1269.99,4039158,1255.68
2024-12-11,TSLA,1277.11,1458.9,1160.73,1333.46,3388361,1357.42
2024-12-12,TSLA,1276.6,1313.63,1215.8,1247.53,2204720,1224.11
2024-12-13,TSLA,1273.07,1391.86,1267.19,1287.01,5989357,1305.64
2024-12-14,TSLA,1290.83,1333.48,1282.15,1330.0,9130040,1323.41
2024-12-15,TSLA,1315.65,1353.4,1314.19,1321.73,5309007,1342.18
2024-12-16,TSLA,1417.5,1470.64,1312.12,1440.11,1776789,1422.86
2024-12-17,TSLA,1527.44,1607.56,1413.99,1563.24,5150243,1546.32
2024-12-18,TSLA,1266.51,1344.36,1152.87,1243.49,4180092,1234.66
2024-12-19,TSLA,1322.29,1485.73,1230.21,1356.83,4141778,1365.1
2024-12-20,TSLA,1341.11,1417.7,1220.39,1406.24,2895632,1385.65
2024-12-21,TSLA,1370.81,1504.22,1301.3,1384.51,6507220,1398.4
2024-12-22,TSLA,1394.52,1422.65,1284.91,1417.46,1759698,1407.84
2024-12-23,TSLA,1331.7,1415.86,1208.51,1358.18,5733437,1378.99
2024-12-24,TSLA,1274.55,1348.5,1219.14,1289.51,4340109,1312.97
2024-12-25,TSLA,1315.08,1446.46,1139.75,1263.96,1884244,1246.13
2024-12-26,TSLA,1285.98,1377.36,1207.66,1299.0,8743416,1310.68
2024-12-27,TSLA,1253.17,1300.23,1178.66,1248.01,4216440,1234.17
2024-12-28,TSLA,1290.35,1359.78,1155.16,1227.48,2404847,1215.52
2024-12-29,TSLA,1381.68,1478.19,1327.15,1401.37,4285111,1415.88
2024-12-30,TSLA,1486.76,1496.82,1403.87,1494.05,1563405,1511.18
2024-12-31,TSLA,1507.2,1634.55,1493.51,1573.68,4186522,1601.86
2025-01-01,TSLA,1540.65,1593.31,1429.88,1466.23,3878525,1470.92
2025-01-02,TSLA,1550.86,1665.45,1468.31,1478.4,4124077,1476.53
2025-01-03,TSLA,1559.38,1672.43,1382.08,1529.81,8076268,1513.49
2025-01-04,TSLA,1521.15,1707.68,1464.25,1575.25,4452738,1603.84
2025-01-05,TSLA,1557.32,1655.58,1546.64,1546.68,9974520,1556.3
2025-01-06,TSLA,1547.73,1622.18,1414.19,1600.74,4875659,1597.1
2025-01-07,TSLA,1668.81,1736.2,1583.67,1665.89,8031151,1671.64
2025-01-08,TSLA,1720.19,1803.82,1572.15,1710.35,3340882,1689.59
2025-01-09,TSLA,1674.84,1721.64,1605.93,1708.76,4544530,1679.67
2025-01-10,TSLA,1634.54,1739.8,1471.52,1702.45,2630442,1682.13
2025-01-11,TSLA,1580.91,1616.52,1438.15,1607.98,7185035,1584.07
2025-01-12,TSLA,1593.06,1681.19,1382.31,1520.92,9370376,1536.49
2025-01-13,TSLA,1612.06,1765.9,1456.98,1667.1,5619763,1634.08
2025-01-14,TSLA,1655.88,1742.14,1527.48,1711.68,1717422,1705.31
2025-01-15,TSLA,1771.86,1972.29,1632.16,1806.8,7372356,1815.84
2025-01-16,TSLA,1802.46,1833.27,1721.46,1802.21,4237820,1819.49
2025-01-17,TSLA,1731.86,1828.77,1571.79,1715.42,3467650,1719.73
2025-01-18,TSLA,1683.34,1834.26,1621.11,1682.36,4387775,1692.19
2025-01-19,TSLA,1419.79,1429.96,1334.59,1397.09,9297878,1374.0
2025-01-20,TSLA,1355.66,1495.22,1220.9,1414.87,7613987,1405.1
2025-01-21,TSLA,1324.7,1494.89,1196.61,1375.31,2845500,1352.55
2025-01-22,TSLA,1319.42,1321.7,1149.81,1258.43,9849384,1272.98
2025-01-23,TSLA,1418.79,1618.76,1378.01,1488.84,9943978,1482.34
2025-01-24,TSLA,1364.1,1529.37,1297.46,1417.67,6344948,1429.49
2025-01-25,TSLA,1312.9,1350.82,1135.64,1250.32,1741757,1239.69
2025-01-26,TSLA,1313.06,1445.86,1191.35,1315.28,3113745,1294.03
2025-01-27,TSLA,1324.21,1422.88,1182.67,1279.63,5684557,1258.66
2025-01-28,TSLA,1337.32,1442.24,1246.72,1352.83,9344777,1340.97
2025-01-29,TSLA,1380.5,1406.15,1277.96,1345.48,3523788,1356.79
2025-01-30,TSLA,1369.4,1434.99,1296.05,1322.75,9283338,1338.21
2025-01-31,TSLA,1310.95,1376.08,1265.36,1293.61,7904210,1288.08
2025-02-01,TSLA,1312.3,1397.24,1248.23,1261.3,6556268,1264.6
2025-02-02,TSLA,1284.26,1335.16,1134.06,1233.8,3137934,1217.79
2025-02-03,TSLA,1229.2,1326.7,1119.54,1197.75,4442448,1215.91
2025-02-04,TSLA,1300.42,1474.4,1182.84,1346.09,7650205,1331.91
2025-02-05,TSLA,1315.99,1379.73,1213.24,1367.44,7368905,1393.34
2025-02-06,TSLA,1308.76,1492.39,1193.75,1359.3,9076334,1384.48
2025-02-07,TSLA,1319.56,1324.24,1141.13,1259.73,3448748,1235.43
2025-02-08,TSLA,1384.08,1447.47,1187.76,1317.07,3914558,1320.73
2025-02-09,TSLA,1374.48,1473.11,1295.64,1339.16,6712611,1325.27
2025-02-10,TSLA,1436.05,1530.71,1270.79,1369.19,4841162,1395.77
2025-02-11,TSLA,1509.44,1582.66,1347.14,1453.47,4705326,1430.95
2025-02-12,TSLA,1534.83,1644.68,1421.52,1600.87,3707594,1612.22
2025-02-13,TSLA,1574.97,1731.0,1492.78,1536.71,4646281,1541.45
2025-02-14,TSLA,1591.13,1689.93,1545.01,1669.47,3509772,1699.18
2025-02-15,TSLA,1608.66,1827.95,1465.56,1679.89,5938428,1696.72
2025-02-16,TSLA,1565.85,1695.95,1429.45,1616.64,8819453,1616.74
2025-02-17,TSLA,1631.71,1632.76,1483.13,1596.17,3584660,1623.53
2025-02-18,TSLA,1747.36,1772.77,1711.27,1719.51,7069939,1743.03
2025-02-19,TSLA,1870.69,1982.64,1868.89,1876.02,5028548,1866.34
2025-02-20,TSLA,1878.74,1897.06,1765.12,1855.42,9592922,1868.44
2025-02-21,TSLA,1935.38,2186.95,1867.83,2004.05,9634788,2029.41
2025-02-22,TSLA,1652.74,1740.75,1553.99,1597.35,6495126,1580.23
2025-02-23,TSLA,1655.86,1738.25,1509.03,1607.6,5623799,1589.98
2025-02-24,TSLA,1637.3,1719.2,1587.09,1638.15,5956731,1627.04
2025-02-25,TSLA,1579.73,1640.77,1424.26,1626.7,2778104,1613.93
2025-02-26,TSLA,1657.45,1742.34,1627.64,1723.51,7914914,1725.64
2025-02-27,TSLA,1769.74,1853.23,1722.19,1736.6,9853835,1761.89
2025-02-28,TSLA,1830.71,1862.02,1673.22,1780.45,2756888,1784.68
2025-03-01,TSLA,1923.34,2005.93,1789.36,1998.76,1948043,2001.05
2025-03-02,TSLA,2046.21,2220.54,1867.23,2080.78,2091864,2111.51
2025-03-03,TSLA,2022.89,2204.85,1940.04,2002.75,2507676,1994.35
2025-03-04,TSLA,2008.64,2107.09,1764.55,1953.56,4029309,1927.3
2025-03-05,TSLA,2105.66,2285.98,1951.08,2008.64,9174249,1977.19
2025-03-06,TSLA,2100.46,2166.02,1956.12,2083.49,9645604,2116.99
2025-03-07,TSLA,2116.74,2279.93,2069.87,2175.51,7368428,2195.92
2025-03-08,TSLA,2146.23,2388.76,2142.81,2192.31,2507506,2234.06
2025-03-09,TSLA,2228.38,2484.4,2220.1,2335.2,7051056,2375.04
2025-03-10,TSLA,2168.7,2254.03,2119.87,2198.01,9993082,2203.31
2025-03-11,TSLA,2084.54,2223.48,2065.31,2083.47,6688250,2045.0
2025-03-12,TSLA,2082.79,2100.1,1959.76,2068.17,6513721,2103.36
2025-03-13,TSLA,2015.16,2247.56,2010.99,2050.94,2131549,2025.25
2025-03-14,TSLA,2040.18,2220.7,1844.77,1954.39,3889443,1940.85
2025-03-15,TSLA,2161.05,2321.48,1982.76,2236.52,6792130,2192.97
2025-03-16,TSLA,2210.78,2345.72,2158.35,2288.08,8928386,2317.11
2025-03-17,TSLA,2127.08,2224.52,2034.82,2077.13,7396391,2113.49
2025-03-18,TSLA,2175.48,2217.38,2016.94,2197.52,4011527,2155.85
2025-03-19,TSLA,2346.27,2569.37,2144.21,2402.16,4848775,2391.63
2025-03-20,TSLA,2244.48,2426.52,2081.86,2136.24,4011016,2109.59
2025-03-21,TSLA,2230.79,2406.9,2016.73,2331.51,2117024,2312.88
2025-03-22,TSLA,2770.61,3114.46,2658.68,2840.99,2228708,2787.81
2025-03-23,TSLA,2757.96,2930.33,2423.34,2671.49,6485697,2676.17
2025-03-24,TSLA,2880.44,2962.43,2778.26,2830.91,3351092,2844.58
2025-03-25,TSLA,3061.8,3089.78,2861.65,2950.11,5586613,2974.99
2025-03-26,TSLA,3231.97,3495.84,2874.76,3089.4,7785579,3141.03
2025-03-27,TSLA,2986.41,3295.59,2770.04,3102.61,5512104,3159.46
2025-03-28,TSLA,2894.04,3043.29,2698.65,2767.64,5280880,2759.27
2025-03-29,TSLA,3095.98,3269.45,2873.04,3147.45,5169987,3146.94
2025-03-30,TSLA,3260.19,3261.87,3018.01,3193.53,1834988,3177.86
2025-03-31,TSLA,3118.51,3391.54,2890.9,3133.58,1045528,3191.47
2025-04-01,TSLA,3042.47,3283.4,2762.07,3057.95,6749982,3116.88
2025-04-02,TSLA,2964.69,3018.13,2814.79,2823.13,2470390,2828.96
2025-04-03,TSLA,2976.82,3222.25,2745.29,2855.62,3118725,2884.19
2025-04-04,TSLA,2850.9,2879.74,2796.91,2863.32,5636075,2870.39
2025-04-05,TSLA,3058.69,3424.14,2854.43,3182.37,2668313,3146.63
2025-04-06,TSLA,2949.98,3223.34,2580.59,2812.59,4579152,2844.92
2025-04-07,TSLA,2663.32,2862.04,2475.44,2754.15,9933179,2805.59
2025-04-08,TSLA,2765.7,2968.02,2725.23,2747.59,7161750,2706.69
2025-04-09,TSLA,2652.22,2746.81,2604.07,2614.58,5438970,2597.85
2025-04-10,TSLA,2759.86,2956.14,2558.69,2878.59,7551799,2872.33
2025-04-11,TSLA,2812.3,3096.5,2573.27,2901.54,2988830,2945.44
2025-04-12,TSLA,2818.34,2873.63,2615.77,2685.7,8057646,2658.96
2025-04-13,TSLA,2716.57,2935.7,2470.12,2588.95,8329537,2549.16
2025-04-14,TSLA,2922.84,3137.2,2665.0,2782.04,1479438,2827.54
2025-04-15,TSLA,3110.09,3231.11,2909.04,3060.31,5477381,3037.28
2025-04-16,TSLA,3252.59,3578.12,3083.83,3253.43,3799549,3194.43
2025-04-17,TSLA,3421.74,3504.49,3134.85,3328.22,1704888,3371.51
2025-04-18,TSLA,3318.85,3631.16,3015.0,3483.67,1205689,3491.43
2025-04-19,TSLA,3302.81,3514.48,3177.91,3263.09,4149644,3248.65
2025-04-20,TSLA,3506.18,3858.05,3406.14,3611.75,5140679,3555.04
2025-04-21,TSLA,3617.16,3777.44,3396.26,3595.23,7695278,3644.87
2025-04-22,TSLA,3646.0,3785.92,3280.76,3560.25,6078227,3568.4
2025-04-23,TSLA,3513.34,3668.2,3458.47,3588.57,6833352,3639.72
2025-04-24,TSLA,3659.18,3851.82,3344.69,3762.79,2083467,3718.08
2025-04-25,TSLA,3771.51,3973.29,3618.75,3761.59,8581769,3746.34
2025-04-26,TSLA,3697.5,4026.81,3470.44,3734.08,8873151,3778.97
2025-04-27,TSLA,3964.0,4188.37,3869.23,4033.19,8622781,4002.04
2025-04-28,TSLA,3943.48,4384.83,3797.9,4017.75,3438114,4071.58
2025-04-29,TSLA,3827.3,3984.45,3513.02,3948.08,8455524,4017.76
2025-04-30,TSLA,4093.14,4367.62,3867.54,4233.4,8492854,4227.73
2025-05-01,TSLA,4058.89,4066.03,3757.57,3932.58,8308085,3855.31
2025-05-02,TSLA,4032.43,4273.82,3599.84,3995.57,4111490,4027.38
2025-05-03,TSLA,4336.9,4353.66,4125.84,4129.94,9333979,4129.82
2025-05-04,TSLA,4589.03,4791.42,4367.78,4419.66,9089375,4355.4
2025-05-05,TSLA,4758.97,5175.82,4603.94,4650.44,4650541,4630.81
2025-05-06,TSLA,4959.38,5565.68,4591.99,5079.19,1415494,5071.86
2025-05-07,TSLA,4635.15,5053.59,4565.36,4686.91,5908792,4678.72
2025-05-08,TSLA,4956.79,5428.5,4564.83,4770.32,1002295,4718.36
2025-05-09,TSLA,4834.44,4853.95,4429.25,4767.86,6583001,4747.87
2025-05-10,TSLA,4854.94,5366.42,4621.24,4987.84,8011823,5072.95
2025-05-11,TSLA,4893.46,5013.71,4785.14,4957.73,7622624,4969.15
2025-05-12,TSLA,5098.88,5107.49,5024.31,5068.26,8183958,5018.67
2025-05-13,TSLA,5262.76,5529.38,4873.63,5228.84,9868900,5325.11
2025-05-14,TSLA,5552.26,5560.6,5180.18,5421.71,9648825,5449.95
2025-05-15,TSLA,5749.01,6380.88,5656.53,5885.1,4408071,5859.65
2025-05-16,TSLA,5531.49,5898.69,5122.24,5292.87,7384013,5381.49
2025-05-17,TSLA,5273.21,5298.07,4945.19,5048.22,4387221,5047.82
2025-05-18,TSLA,5026.25,5316.79,4974.69,4998.04,6248622,5074.48
2025-05-19,TSLA,5005.03,5396.22,4859.09,5232.63,2936868,5163.21
2025-05-20,TSLA,4703.5,4814.47,4472.81,4644.03,8206787,4705.23
2025-05-21,TSLA,4808.48,4987.29,4669.36,4783.82,8253115,4801.7
2025-05-22,TSLA,5169.63,5346.43,5122.77,5136.85,6461737,5087.53
2025-05-23,TSLA,5578.93,5822.0,5324.47,5435.09,3292636,5509.99
2025-05-24,TSLA,5368.07,5919.28,5163.58,5623.03,7997733,5659.09
2025-05-25,TSLA,5459.48,5880.16,4957.92,5540.74,3817869,5454.59
2025-05-26,TSLA,5842.74,6232.86,5472.86,5984.72,9659925,6060.65
2025-05-27,TSLA,5793.3,5987.24,5754.32,5955.42,1520314,6071.8
2025-05-28,TSLA,5998.94,6396.04,5702.35,5970.94,7926751,5861.9
2025-05-29,TSLA,5826.9,6249.68,5578.81,5618.32,1914672,5555.7
2025-05-30,TSLA,5848.3,6371.89,5456.15,5748.44,3418924,5718.62
2025-05-31,TSLA,5861.67,6389.65,5462.8,5632.94,7787783,5555.24
2025-06-01,TSLA,6318.43,6608.71,5957.83,6110.8,9821922,6103.61
2025-06-02,TSLA,6312.29,6547.07,5977.87,6008.87,4290025,5986.41
2025-06-03,TSLA,6443.35,6870.33,6247.43,6450.16,8435838,6524.51
2025-06-04,TSLA,6775.43,7167.14,6484.52,6888.86,9816491,6943.26
2025-06-05,TSLA,7035.15,7762.75,6914.02,7179.6,9019279,7321.16
2025-06-06,TSLA,7236.81,7372.34,7115.76,7146.62,5931761,7246.35
2025-06-07,TSLA,7780.77,7859.68,7190.09,7714.63,2956263,7647.92
2025-06-08,TSLA,7542.55,7563.97,6728.11,7208.29,6269516,7299.79
2025-06-09,TSLA,7462.85,7853.27,7317.36,7456.03,8057138,7509.41
2025-06-10,TSLA,7708.15,8374.83,7536.72,7730.06,5673963,7689.64
2025-06-11,TSLA,7625.01,7659.73,6853.85,7282.77,6778587,7424.46
2025-06-12,TSLA,7903.76,8262.28,7071.08,7547.09,4427766,7526.78
2025-06-13,TSLA,7853.29,7996.6,7703.63,7840.49,7993107,7771.96
2025-06-14,TSLA,8470.08,8916.56,8085.7,8259.57,3211797,8267.41
2025-06-15,TSLA,8487.39,9284.57,8166.34,8285.01,3195957,8170.23
2025-06-16,TSLA,8080.67,8454.72,7748.91,7973.69,8438461,7824.65
2025-06-17,TSLA,7748.9,8526.85,7676.15,7901.83,2502712,7945.03
2025-06-18,TSLA,8312.69,8450.33,7702.59,7976.23,3903305,8011.7
2025-06-19,TSLA,8478.38,8778.81,7895.35,8067.06,5854243,8178.49
2025-06-20,TSLA,9029.56,9685.36,8930.79,9394.24,9888841,9484.75
2025-06-21,TSLA,8083.36,8551.6,7856.95,8424.84,5874808,8329.68
2025-06-22,TSLA,8050.83,8830.95,7828.74,8313.34,1570582,8434.75
2025-06-23,TSLA,8572.11,9150.47,8115.56,8160.3,5814876,8123.8
2025-06-24,TSLA,8710.56,9013.21,7902.01,8308.34,1417871,8144.96
2025-06-25,TSLA,8749.06,9325.09,8279.03,8770.79,8665385,8765.28
2025-06-26,TSLA,8636.15,9071.16,7658.0,8230.92,4925362,8104.28
2025-06-27,TSLA,9052.96,9779.35,8036.69,8782.02,7749671,8810.85
2025-06-28,TSLA,9052.11,9219.92,8395.65,8930.39,6532215,8863.88
2025-06-29,TSLA,8819.12,9486.95,7778.31,8587.51,2734947,8427.67
2025-06-30,TSLA,9200.46,9483.73,8486.73,9278.7,1925514,9254.46
2025-07-01,TSLA,9111.31,10057.52,8612.36,9333.35,1720323,9187.0
2025-07-02,TSLA,9455.57,9614.33,8529.69,9442.76,2907933,9550.76
2025-07-03,TSLA,10022.37,10697.05,9691.82,10301.43,6711381,10349.4
2025-07-04,TSLA,10084.85,10707.65,9640.98,10358.79,3344420,10454.37
2025-07-05,TSLA,10170.28,10490.33,9489.21,10212.33,3264920,10274.99
2025-07-06,TSLA,10856.06,11113.36,10343.86,10981.45,8797639,10774.73
2025-07-07,TSLA,11030.82,11389.93,9833.13,10814.87,6663318,10602.57
