date,customer_id,customer_age,customer_gender,category,product,region,channel,quantity,unit_price,discount,total_price,profit_margin
2024-05-01,CUST92632,65,Male,Toys,Action Figures,South America,Retail,2,121.92,4.9,231.82,0.38
2024-05-01,CUST33312,25,Male,Automotive,Maintenance Kits,Europe,Social Media,5,465.42,18.0,1908.79,0.35
2024-05-01,CUST98393,42,Other,Automotive,Cleaning Products,Europe,Social Media,1,331.67,16.0,278.44,0.34
2024-05-01,CUST91157,68,Male,Clothing,Adidas Jacket,North America,Online,3,171.68,12.7,449.54,0.22
2024-05-01,CUST50348,42,Other,Home & Garden,Kitchen Appliances,North America,Social Media,5,933.01,1.3,4604.71,0.31
2024-05-01,CUST72929,43,Female,Sports,Running Shoes,South America,Mobile App,5,581.79,27.9,2097.32,0.29
2024-05-01,CUST76286,37,Other,Toys,Puzzles,Australia,Online,4,482.13,12.7,1683.16,0.14
2024-05-01,CUST17764,59,Other,Sports,Basketball,South America,Social Media,2,967.98,7.3,1794.26,0.34
2024-05-01,CUST79963,52,Female,Toys,Puzzles,South America,Social Media,4,936.6,25.3,2798.51,0.34
2024-05-02,CUST24521,62,Female,Home & Garden,Coffee Maker,Europe,Mobile App,5,669.06,12.5,2926.93,0.15
2024-05-02,CUST22089,31,Other,Clothing,Adidas Jacket,Europe,Marketplace,5,435.65,7.4,2017.65,0.1
2024-05-02,CUST77097,58,Male,Clothing,Nike Shoes,South America,Mobile App,3,659.75,23.8,1507.3,0.32
2024-05-02,CUST39257,31,Male,Automotive,Car Parts,Europe,Retail,1,116.69,23.0,89.84,0.36
2024-05-02,CUST85633,47,Other,Sports,Gym Equipment,South America,Social Media,4,320.86,16.8,1068.18,0.16
2024-05-02,CUST85239,54,Other,Toys,Puzzles,South America,Marketplace,5,290.36,12.8,1265.55,0.24
2024-05-02,CUST50583,37,Other,Clothing,Nike Shoes,North America,Marketplace,4,461.3,22.9,1423.52,0.38
2024-05-02,CUST50734,53,Female,Home & Garden,Furniture,Asia,Online,4,131.14,3.7,505.04,0.15
2024-05-02,CUST20483,27,Female,Books,Data Science Guide,Australia,Marketplace,2,62.3,2.0,122.05,0.16
2024-05-02,CUST97600,60,Male,Home & Garden,Lighting,South America,Mobile App,4,432.67,16.3,1449.09,0.39
2024-05-02,CUST24246,35,Female,Electronics,AirPods,South America,Marketplace,1,340.73,3.4,329.26,0.38
2024-05-02,CUST47146,21,Other,Toys,Puzzles,Australia,Retail,3,709.03,7.4,1969.53,0.35
2024-05-02,CUST61829,32,Other,Toys,Board Games,Africa,Marketplace,2,57.44,21.9,89.77,0.24
2024-05-02,CUST80091,66,Female,Sports,Gym Equipment,South America,Marketplace,5,744.17,24.9,2795.01,0.26
2024-05-02,CUST17401,18,Female,Beauty,Hair Products,Asia,Mobile App,4,181.23,20.7,574.9,0.12
2024-05-03,CUST76678,42,Female,Toys,Puzzles,North America,Mobile App,1,548.15,14.1,470.95,0.28
2024-05-03,CUST90269,52,Female,Toys,Action Figures,Africa,Marketplace,1,371.35,23.9,282.71,0.29
2024-05-03,CUST82720,48,Female,Automotive,Tools,North America,Mobile App,4,946.45,28.0,2725.03,0.16
2024-05-03,CUST97796,34,Male,Clothing,Levi's Jeans,North America,Mobile App,5,839.6,24.6,3164.52,0.21
2024-05-03,CUST40811,65,Male,Sports,Running Shoes,North America,Retail,2,205.68,19.3,331.95,0.1
2024-05-03,CUST10090,48,Other,Beauty,Makeup Kit,Asia,Retail,5,457.28,11.7,2019.26,0.24
2024-05-03,CUST81074,69,Female,Sports,Yoga Mat,Australia,Marketplace,4,177.65,20.1,567.53,0.32
2024-05-04,CUST51697,50,Female,Clothing,Adidas Jacket,North America,Mobile App,1,631.33,24.5,476.71,0.18
2024-05-04,CUST76444,55,Other,Sports,Basketball,Australia,Online,5,222.3,7.1,1032.25,0.34
2024-05-04,CUST69284,31,Male,Automotive,Cleaning Products,Asia,Online,3,583.12,9.7,1580.0,0.38
2024-05-04,CUST30140,47,Other,Toys,LEGO Set,North America,Social Media,4,660.76,18.6,2151.78,0.25
2024-05-04,CUST19455,59,Other,Books,AI Basics,Australia,Marketplace,1,903.47,13.4,782.28,0.22
2024-05-04,CUST41574,75,Other,Toys,Board Games,Europe,Mobile App,4,257.26,4.7,980.77,0.28
2024-05-04,CUST80671,34,Other,Clothing,Nike Shoes,North America,Online,2,522.15,17.1,866.18,0.26
2024-05-04,CUST16550,51,Other,Sports,Yoga Mat,North America,Marketplace,2,971.53,27.1,1415.92,0.32
2024-05-05,CUST29660,31,Other,Electronics,MacBook Pro,South America,Mobile App,2,400.44,15.1,679.95,0.37
2024-05-05,CUST59816,56,Male,Electronics,MacBook Pro,North America,Mobile App,3,636.76,14.0,1642.61,0.2
2024-05-05,CUST36802,56,Other,Books,Python Programming,Europe,Mobile App,1,634.21,20.0,507.48,0.33
2024-05-05,CUST55523,23,Male,Home & Garden,Kitchen Appliances,Africa,Online,4,494.46,2.0,1938.48,0.15
2024-05-05,CUST44562,38,Other,Clothing,Adidas Jacket,Europe,Online,3,672.0,18.4,1645.7,0.19
2024-05-06,CUST67464,26,Female,Toys,Puzzles,North America,Retail,3,580.49,16.8,1448.28,0.26
2024-05-06,CUST11202,67,Female,Sports,Gym Equipment,North America,Mobile App,3,925.2,26.8,2032.61,0.3
2024-05-06,CUST57671,62,Male,Clothing,Uniqlo Sweater,Australia,Online,5,287.82,8.0,1323.51,0.23
2024-05-06,CUST27391,42,Other,Clothing,Uniqlo Sweater,South America,Retail,2,563.23,4.6,1075.05,0.1
2024-05-06,CUST99195,69,Female,Toys,LEGO Set,Europe,Social Media,3,616.85,5.4,1750.05,0.2
2024-05-06,CUST51478,38,Female,Home & Garden,Coffee Maker,Australia,Retail,2,523.28,12.0,920.88,0.13
2024-05-07,CUST91040,41,Female,Books,Python Programming,Asia,Social Media,4,210.8,21.6,661.24,0.3
2024-05-07,CUST68446,27,Female,Toys,Action Figures,Australia,Mobile App,3,597.19,17.3,1480.92,0.23
2024-05-07,CUST74128,36,Male,Automotive,Accessories,Europe,Marketplace,2,653.79,0.9,1296.39,0.25
2024-05-07,CUST56924,37,Female,Toys,Board Games,North America,Retail,2,817.41,17.7,1345.34,0.17
2024-05-07,CUST81537,46,Female,Beauty,Perfume,North America,Online,4,868.77,18.7,2826.52,0.17
2024-05-07,CUST36452,66,Female,Toys,Puzzles,Europe,Marketplace,5,183.35,23.7,699.94,0.22
2024-05-07,CUST15815,75,Male,Home & Garden,Coffee Maker,Asia,Mobile App,5,616.77,8.7,2816.53,0.31
2024-05-07,CUST95025,62,Other,Sports,Tennis Racket,Asia,Online,5,655.44,21.5,2573.89,0.23
2024-05-07,CUST64843,69,Other,Automotive,Accessories,Asia,Retail,1,237.93,18.9,192.98,0.37
2024-05-07,CUST78753,58,Female,Home & Garden,Garden Tools,North America,Online,3,650.17,23.4,1494.22,0.15
2024-05-07,CUST96131,53,Male,Automotive,Accessories,Europe,Mobile App,2,926.51,2.0,1815.32,0.3
2024-05-08,CUST72201,49,Other,Toys,Puzzles,Europe,Mobile App,3,668.16,3.5,1934.56,0.35
2024-05-08,CUST14101,58,Other,Clothing,Levi's Jeans,Asia,Online,1,724.55,17.8,595.67,0.19
2024-05-08,CUST74434,74,Other,Toys,Action Figures,Asia,Social Media,3,524.22,4.5,1502.26,0.23
2024-05-08,CUST13777,23,Male,Sports,Running Shoes,Africa,Mobile App,2,735.93,1.5,1449.35,0.25
2024-05-08,CUST16627,73,Male,Electronics,iPad,North America,Marketplace,5,984.32,0.9,4878.39,0.18
2024-05-08,CUST33070,22,Other,Books,Python Programming,Europe,Social Media,2,523.31,26.5,769.47,0.28
2024-05-08,CUST78192,54,Female,Beauty,Skincare Set,North America,Mobile App,1,983.13,0.3,980.55,0.3
2024-05-08,CUST92103,18,Female,Beauty,Hair Products,North America,Marketplace,1,712.94,12.2,625.81,0.22
2024-05-08,CUST11736,65,Female,Home & Garden,Furniture,North America,Retail,5,873.25,9.4,3955.21,0.17
2024-05-08,CUST28016,27,Other,Books,Python Programming,South America,Mobile App,3,606.99,13.1,1582.66,0.16
2024-05-08,CUST68698,58,Male,Books,Data Science Guide,Asia,Online,3,918.36,6.2,2585.63,0.2
2024-05-08,CUST68365,54,Female,Home & Garden,Garden Tools,Australia,Social Media,5,229.07,28.3,821.44,0.15
2024-05-08,CUST73215,48,Female,Beauty,Hair Products,Australia,Social Media,4,291.67,12.3,1023.7,0.34
2024-05-09,CUST96516,21,Female,Electronics,Sony Headphones,Asia,Retail,5,145.45,20.7,576.67,0.21
2024-05-09,CUST10949,53,Female,Beauty,Skincare Set,Australia,Online,5,157.47,10.7,703.29,0.36
2024-05-09,CUST19983,31,Other,Clothing,Uniqlo Sweater,Australia,Mobile App,3,828.12,13.6,2146.96,0.12
2024-05-09,CUST12517,44,Female,Automotive,Car Parts,Europe,Mobile App,3,327.13,3.2,950.16,0.33
2024-05-09,CUST89817,25,Female,Sports,Running Shoes,South America,Retail,5,66.74,8.2,306.32,0.17
2024-05-09,CUST42315,58,Other,Toys,Educational Toys,Europe,Mobile App,3,725.2,26.4,1601.0,0.32
2024-05-09,CUST28125,38,Female,Home & Garden,Lighting,Australia,Social Media,4,462.75,28.5,1322.81,0.14
2024-05-09,CUST53876,28,Male,Home & Garden,Coffee Maker,Australia,Social Media,1,156.89,15.4,132.78,0.38
2024-05-09,CUST56908,33,Female,Home & Garden,Furniture,North America,Online,1,985.2,9.0,896.73,0.4
2024-05-09,CUST72016,71,Male,Sports,Basketball,Australia,Marketplace,2,808.42,22.0,1261.42,0.32
2024-05-09,CUST45358,32,Female,Clothing,Uniqlo Sweater,Africa,Mobile App,4,134.99,25.8,400.88,0.4
2024-05-09,CUST86736,29,Male,Electronics,AirPods,Africa,Marketplace,1,82.29,29.2,58.23,0.37
2024-05-09,CUST99582,57,Other,Home & Garden,Kitchen Appliances,Europe,Online,1,902.97,2.3,882.42,0.33
2024-05-09,CUST49144,60,Male,Beauty,Nail Polish,North America,Social Media,2,878.37,12.8,1532.34,0.3
2024-05-10,CUST94444,33,Male,Electronics,Samsung TV,Asia,Retail,5,586.44,25.2,2191.92,0.4
2024-05-10,CUST66532,23,Other,Books,Web Development,Australia,Marketplace,2,423.65,20.0,678.09,0.1
2024-05-10,CUST93024,30,Male,Automotive,Accessories,Australia,Marketplace,3,841.36,6.4,2362.72,0.22
2024-05-10,CUST89443,57,Other,Clothing,Zara Dress,South America,Online,1,288.26,4.7,274.79,0.15
2024-05-10,CUST79433,43,Male,Home & Garden,Garden Tools,Europe,Retail,1,868.89,6.2,814.83,0.12
2024-05-10,CUST21344,29,Other,Toys,Board Games,Asia,Marketplace,4,983.41,14.4,3365.45,0.3
2024-05-10,CUST40426,24,Other,Sports,Tennis Racket,South America,Marketplace,5,314.59,12.2,1381.54,0.13
2024-05-10,CUST16466,21,Male,Toys,Puzzles,Asia,Marketplace,5,192.51,25.2,719.93,0.36
2024-05-10,CUST95058,30,Female,Clothing,Nike Shoes,North America,Retail,4,375.22,9.9,1352.32,0.37
2024-05-10,CUST13648,62,Female,Automotive,Car Parts,Africa,Retail,3,33.29,10.3,89.6,0.37
2024-05-11,CUST87982,52,Other,Beauty,Nail Polish,Africa,Mobile App,2,944.22,22.1,1470.46,0.15
2024-05-11,CUST55003,46,Female,Home & Garden,Garden Tools,Europe,Marketplace,2,691.44,4.2,1325.09,0.22
2024-05-11,CUST30589,61,Male,Electronics,AirPods,North America,Mobile App,5,320.6,0.5,1595.73,0.2
2024-05-11,CUST37413,53,Male,Home & Garden,Furniture,North America,Retail,2,728.75,8.7,1330.43,0.28
2024-05-11,CUST25066,34,Male,Electronics,Samsung TV,Europe,Marketplace,3,32.4,5.9,91.44,0.3
2024-05-12,CUST78391,62,Other,Home & Garden,Coffee Maker,Europe,Marketplace,1,611.82,12.4,535.68,0.22
2024-05-12,CUST21123,48,Other,Electronics,AirPods,Australia,Marketplace,3,799.21,19.1,1939.78,0.34
2024-05-12,CUST81025,50,Male,Toys,Action Figures,Australia,Social Media,5,241.02,2.5,1174.77,0.17
2024-05-12,CUST75266,55,Other,Clothing,Nike Shoes,Africa,Mobile App,3,668.35,8.4,1836.32,0.11
2024-05-12,CUST81677,40,Female,Books,Web Development,Asia,Social Media,5,147.91,4.0,709.97,0.12
2024-05-12,CUST46038,23,Female,Books,Machine Learning,Europe,Mobile App,3,693.07,7.3,1928.4,0.18
2024-05-12,CUST26804,49,Male,Beauty,Skincare Set,Asia,Marketplace,1,872.06,16.8,725.17,0.31
2024-05-12,CUST38899,67,Female,Automotive,Tools,Europe,Online,4,81.77,17.8,268.96,0.23
2024-05-12,CUST18377,54,Male,Clothing,Adidas Jacket,North America,Social Media,5,810.27,10.0,3645.31,0.35
2024-05-12,CUST37205,45,Male,Books,Web Development,Africa,Social Media,4,935.29,5.0,3552.6,0.33
2024-05-12,CUST56652,39,Male,Electronics,iPhone 15,Asia,Mobile App,5,902.34,9.3,4091.3,0.23
2024-05-12,CUST22858,28,Female,Clothing,Uniqlo Sweater,Asia,Mobile App,5,458.26,16.3,1917.42,0.15
2024-05-12,CUST55731,48,Female,Toys,Action Figures,North America,Marketplace,3,902.85,28.3,1941.75,0.29
2024-05-12,CUST71433,57,Female,Beauty,Makeup Kit,Asia,Marketplace,3,672.91,3.1,1955.55,0.19
2024-05-13,CUST38019,64,Female,Sports,Basketball,North America,Online,2,669.57,26.1,989.49,0.17
2024-05-13,CUST91253,48,Female,Sports,Basketball,South America,Retail,2,84.85,1.0,168.08,0.23
2024-05-13,CUST38004,43,Other,Sports,Yoga Mat,Africa,Mobile App,2,127.49,10.8,227.39,0.12
2024-05-13,CUST77247,43,Male,Toys,Board Games,Europe,Retail,4,96.45,1.3,380.79,0.2
2024-05-13,CUST23990,22,Other,Automotive,Car Parts,North America,Mobile App,1,759.4,17.4,627.15,0.23
2024-05-13,CUST82828,34,Female,Electronics,AirPods,Australia,Retail,2,923.82,29.5,1303.05,0.37
2024-05-14,CUST46105,55,Female,Sports,Running Shoes,Australia,Social Media,4,471.09,23.4,1443.27,0.37
2024-05-14,CUST44667,21,Other,Beauty,Nail Polish,Europe,Online,5,37.7,21.5,148.06,0.35
2024-05-14,CUST31012,74,Male,Beauty,Hair Products,South America,Online,1,334.33,8.6,305.72,0.3
2024-05-14,CUST28830,22,Male,Electronics,iPad,Europe,Social Media,1,521.96,23.0,401.88,0.22
2024-05-14,CUST52964,31,Other,Electronics,AirPods,North America,Retail,4,247.36,0.1,988.68,0.36
2024-05-14,CUST30751,74,Other,Electronics,MacBook Pro,Europe,Retail,2,922.68,8.0,1698.03,0.32
2024-05-14,CUST94276,46,Other,Books,Data Science Guide,South America,Marketplace,3,902.79,7.9,2494.2,0.34
2024-05-14,CUST77365,37,Male,Sports,Yoga Mat,Australia,Mobile App,4,897.07,12.7,3131.3,0.37
2024-05-14,CUST45339,73,Male,Beauty,Nail Polish,North America,Social Media,1,673.73,28.3,483.17,0.38
2024-05-14,CUST81430,41,Female,Clothing,Nike Shoes,Australia,Social Media,1,136.1,13.0,118.45,0.12
2024-05-15,CUST82642,41,Female,Beauty,Nail Polish,North America,Marketplace,3,118.04,7.3,328.11,0.38
2024-05-15,CUST99550,43,Other,Automotive,Maintenance Kits,Asia,Social Media,4,199.58,18.2,652.73,0.22
2024-05-15,CUST94839,62,Female,Electronics,Sony Headphones,North America,Retail,4,221.0,12.5,773.4,0.38
2024-05-15,CUST65318,54,Female,Automotive,Tools,North America,Social Media,5,907.45,12.6,3966.56,0.35
2024-05-15,CUST76847,39,Female,Clothing,Nike Shoes,Africa,Mobile App,5,667.02,16.3,2790.09,0.22
2024-05-15,CUST94823,48,Female,Home & Garden,Furniture,Europe,Retail,1,443.12,5.3,419.73,0.29
2024-05-15,CUST70069,61,Male,Books,Web Development,Africa,Marketplace,4,764.59,9.8,2758.95,0.26
2024-05-15,CUST34908,43,Other,Beauty,Skincare Set,South America,Social Media,3,612.75,8.5,1681.48,0.21
2024-05-15,CUST98526,22,Other,Toys,LEGO Set,Europe,Retail,5,961.16,28.8,3422.93,0.19
2024-05-16,CUST13369,69,Male,Toys,Action Figures,Africa,Social Media,5,848.45,6.4,3968.82,0.25
2024-05-16,CUST69680,35,Female,Toys,LEGO Set,South America,Online,5,361.88,1.0,1790.56,0.28
2024-05-16,CUST26461,27,Female,Home & Garden,Garden Tools,North America,Retail,1,438.09,23.7,334.24,0.36
2024-05-16,CUST99203,42,Other,Beauty,Makeup Kit,North America,Retail,2,612.39,19.7,983.82,0.13
2024-05-16,CUST22839,41,Male,Toys,Board Games,Europe,Online,5,621.28,0.8,3080.22,0.22
2024-05-16,CUST26768,24,Male,Sports,Tennis Racket,North America,Online,3,395.15,28.9,842.39,0.1
2024-05-16,CUST65489,72,Female,Electronics,Apple Watch,Australia,Marketplace,3,182.84,6.8,511.06,0.13
2024-05-17,CUST68323,57,Male,Sports,Gym Equipment,Australia,Online,2,283.56,9.5,513.52,0.26
2024-05-17,CUST32768,70,Other,Books,AI Basics,North America,Social Media,4,525.93,4.3,2013.76,0.37
2024-05-17,CUST25674,39,Male,Beauty,Skincare Set,Australia,Retail,1,858.38,4.3,821.08,0.12
2024-05-17,CUST15726,70,Female,Home & Garden,Coffee Maker,Africa,Mobile App,3,398.91,21.0,945.75,0.4
2024-05-17,CUST30101,36,Male,Home & Garden,Lighting,Asia,Online,3,57.56,27.6,125.08,0.34
2024-05-17,CUST73942,72,Female,Books,Web Development,North America,Marketplace,5,451.73,17.9,1855.23,0.39
2024-05-17,CUST68528,59,Female,Toys,Puzzles,North America,Marketplace,1,753.73,3.6,726.76,0.15
2024-05-18,CUST73367,54,Male,Beauty,Nail Polish,Asia,Retail,3,425.88,0.4,1272.9,0.2
2024-05-18,CUST13228,53,Female,Sports,Running Shoes,Europe,Retail,2,793.94,8.5,1452.63,0.31
2024-05-18,CUST72099,35,Other,Toys,Puzzles,Africa,Retail,5,699.88,17.0,2904.19,0.37
2024-05-18,CUST18332,33,Female,Electronics,iPad,Australia,Online,2,583.48,1.8,1146.09,0.31
2024-05-18,CUST17559,51,Other,Clothing,Nike Shoes,Europe,Retail,4,77.73,15.1,263.89,0.22
2024-05-18,CUST35349,73,Female,Sports,Basketball,Europe,Mobile App,4,442.83,18.6,1441.86,0.18
2024-05-18,CUST38416,61,Other,Books,AI Basics,South America,Online,4,60.64,2.4,236.69,0.3
2024-05-18,CUST40993,55,Female,Toys,LEGO Set,Europe,Marketplace,1,524.33,19.2,423.6,0.11
2024-05-18,CUST11758,18,Male,Automotive,Maintenance Kits,North America,Online,3,223.66,2.4,655.05,0.15
2024-05-18,CUST62084,22,Female,Electronics,MacBook Pro,North America,Online,4,307.9,9.2,1118.12,0.37
2024-05-18,CUST24041,61,Other,Automotive,Car Parts,Africa,Online,5,924.75,8.8,4217.65,0.25
2024-05-18,CUST67862,26,Other,Books,Python Programming,Asia,Social Media,4,976.89,8.5,3575.4,0.33
2024-05-18,CUST57701,39,Other,Books,Machine Learning,South America,Mobile App,1,260.6,26.5,191.65,0.3
2024-05-18,CUST44679,75,Other,Toys,Board Games,South America,Retail,2,924.17,29.0,1312.72,0.36
2024-05-18,CUST96451,67,Female,Sports,Basketball,South America,Online,4,60.31,26.1,178.3,0.14
2024-05-19,CUST99011,43,Other,Toys,LEGO Set,Asia,Online,5,684.93,10.8,3053.83,0.18
2024-05-19,CUST34838,64,Male,Electronics,iPad,Europe,Marketplace,1,831.62,21.2,655.68,0.32
2024-05-19,CUST44179,23,Male,Automotive,Accessories,Africa,Retail,4,785.14,22.9,2420.03,0.37
2024-05-19,CUST43633,45,Female,Clothing,Adidas Jacket,South America,Mobile App,3,48.59,4.1,139.76,0.24
2024-05-19,CUST40701,52,Other,Books,Machine Learning,South America,Mobile App,2,490.08,3.7,943.94,0.18
2024-05-19,CUST19347,50,Male,Books,Python Programming,South America,Social Media,5,403.41,10.1,1812.39,0.36
2024-05-19,CUST38136,74,Male,Toys,Educational Toys,South America,Mobile App,1,719.03,20.6,570.6,0.24
2024-05-20,CUST39837,41,Other,Electronics,MacBook Pro,Asia,Social Media,4,611.56,14.7,2086.24,0.21
2024-05-20,CUST49851,65,Male,Books,Web Development,Africa,Mobile App,4,159.12,8.7,581.29,0.17
2024-05-20,CUST45488,74,Other,Clothing,Adidas Jacket,Europe,Mobile App,4,804.17,9.2,2919.5,0.36
2024-05-20,CUST18293,46,Male,Home & Garden,Garden Tools,Europe,Marketplace,5,123.83,16.7,516.0,0.39
2024-05-20,CUST22470,38,Male,Electronics,Sony Headphones,Australia,Social Media,2,451.22,20.8,714.36,0.12
2024-05-20,CUST37025,49,Female,Books,Python Programming,Africa,Retail,5,521.76,16.2,2185.17,0.32
2024-05-20,CUST39069,35,Male,Sports,Tennis Racket,Australia,Marketplace,5,480.28,24.0,1824.75,0.34
2024-05-20,CUST45024,73,Female,Electronics,MacBook Pro,South America,Mobile App,1,404.23,23.7,308.39,0.39
2024-05-20,CUST69594,36,Male,Toys,Educational Toys,North America,Online,2,819.87,22.3,1273.99,0.33
2024-05-20,CUST52821,40,Male,Books,AI Basics,Africa,Mobile App,2,947.79,20.0,1515.68,0.34
2024-05-20,CUST91700,18,Other,Clothing,Nike Shoes,Asia,Online,1,898.3,1.0,889.15,0.29
2024-05-20,CUST86112,20,Other,Automotive,Tools,South America,Retail,1,120.3,11.0,107.06,0.25
2024-05-20,CUST74613,41,Male,Automotive,Cleaning Products,Europe,Marketplace,2,451.54,1.8,887.14,0.23
2024-05-21,CUST78060,44,Female,Automotive,Maintenance Kits,North America,Retail,1,285.52,3.0,276.83,0.15
2024-05-21,CUST16328,56,Male,Clothing,H&M Shirt,Asia,Marketplace,2,109.24,7.7,201.57,0.27
2024-05-21,CUST15743,29,Male,Clothing,Nike Shoes,Asia,Marketplace,2,160.99,15.3,272.6,0.2
2024-05-21,CUST24933,74,Female,Toys,Action Figures,South America,Online,4,683.25,16.0,2295.58,0.16
2024-05-21,CUST42959,58,Other,Clothing,Zara Dress,Europe,Online,5,620.51,21.8,2425.92,0.38
2024-05-21,CUST90456,37,Male,Toys,Action Figures,Asia,Marketplace,4,446.78,13.3,1550.31,0.32
2024-05-21,CUST43194,36,Male,Home & Garden,Garden Tools,South America,Online,2,934.41,11.3,1656.92,0.24
2024-05-21,CUST64707,38,Other,Sports,Running Shoes,Asia,Mobile App,4,31.22,7.4,115.69,0.17
2024-05-21,CUST59659,18,Other,Beauty,Nail Polish,Australia,Mobile App,5,480.91,10.7,2147.07,0.12
2024-05-21,CUST77127,74,Other,Home & Garden,Kitchen Appliances,North America,Marketplace,2,883.23,1.8,1735.04,0.19
2024-05-21,CUST19258,37,Other,Home & Garden,Coffee Maker,South America,Marketplace,5,559.67,22.9,2156.21,0.37
2024-05-21,CUST30364,28,Male,Home & Garden,Kitchen Appliances,Africa,Online,2,15.34,7.2,28.48,0.32
2024-05-22,CUST77034,30,Female,Clothing,H&M Shirt,Asia,Marketplace,2,649.41,11.9,1144.68,0.28
2024-05-22,CUST76040,63,Male,Clothing,Uniqlo Sweater,Africa,Mobile App,2,783.18,2.0,1534.6,0.13
2024-05-22,CUST66805,52,Other,Books,Machine Learning,South America,Marketplace,4,371.69,5.1,1411.17,0.4
2024-05-22,CUST60720,28,Other,Home & Garden,Kitchen Appliances,South America,Social Media,1,885.39,8.3,811.57,0.1
2024-05-22,CUST97462,51,Male,Beauty,Skincare Set,Asia,Mobile App,1,465.15,10.5,416.15,0.11
2024-05-22,CUST76836,41,Female,Sports,Tennis Racket,Europe,Social Media,4,237.71,27.8,686.7,0.17
2024-05-22,CUST39667,44,Other,Sports,Basketball,Europe,Retail,2,639.09,0.8,1268.42,0.11
2024-05-22,CUST15940,63,Other,Electronics,Samsung TV,Asia,Marketplace,2,57.77,4.1,110.86,0.36
2024-05-22,CUST65313,57,Female,Beauty,Perfume,Europe,Marketplace,4,805.71,13.3,2795.13,0.35
2024-05-22,CUST84384,75,Other,Toys,Educational Toys,South America,Online,2,737.43,25.2,1103.33,0.1
2024-05-23,CUST94686,69,Female,Beauty,Hair Products,Australia,Retail,2,363.44,8.6,664.38,0.23
2024-05-23,CUST24725,30,Other,Clothing,Uniqlo Sweater,South America,Retail,4,107.25,9.5,388.37,0.17
2024-05-23,CUST87307,46,Other,Clothing,Levi's Jeans,Asia,Retail,3,22.36,11.9,59.12,0.37
2024-05-23,CUST28580,32,Male,Electronics,Sony Headphones,Australia,Mobile App,4,298.68,17.1,990.3,0.13
2024-05-23,CUST98054,69,Other,Automotive,Maintenance Kits,Asia,Social Media,1,383.84,17.4,317.12,0.36
2024-05-24,CUST51740,48,Female,Home & Garden,Kitchen Appliances,South America,Marketplace,5,489.05,10.1,2199.14,0.14
2024-05-24,CUST65004,27,Female,Home & Garden,Coffee Maker,Europe,Retail,2,675.92,25.9,1002.08,0.2
2024-05-24,CUST50166,26,Other,Automotive,Tools,Asia,Online,1,16.94,9.0,15.41,0.21
2024-05-24,CUST60846,50,Female,Beauty,Makeup Kit,Asia,Marketplace,2,560.42,0.1,1120.25,0.1
2024-05-24,CUST58039,19,Male,Beauty,Perfume,Australia,Retail,2,206.17,20.4,328.29,0.12
2024-05-24,CUST97172,37,Other,Books,Web Development,Africa,Online,4,96.84,1.8,380.26,0.2
2024-05-24,CUST49786,45,Male,Toys,Puzzles,Asia,Marketplace,1,847.63,29.1,601.11,0.38
2024-05-25,CUST25166,57,Male,Clothing,Zara Dress,Africa,Mobile App,5,904.53,22.4,3508.29,0.25
2024-05-25,CUST89539,51,Male,Electronics,Apple Watch,Asia,Marketplace,3,169.14,22.8,391.58,0.29
2024-05-25,CUST98268,23,Other,Electronics,Apple Watch,North America,Social Media,2,461.23,17.4,761.51,0.3
2024-05-25,CUST63044,51,Other,Sports,Gym Equipment,Australia,Social Media,5,714.31,21.5,2803.21,0.22
2024-05-25,CUST13010,71,Female,Toys,LEGO Set,Europe,Mobile App,4,73.64,17.6,242.81,0.28
2024-05-25,CUST27240,52,Other,Toys,Board Games,Europe,Retail,3,459.82,3.0,1338.36,0.26
2024-05-25,CUST29992,58,Male,Beauty,Nail Polish,Europe,Mobile App,4,115.61,1.6,454.87,0.13
2024-05-25,CUST26424,67,Male,Books,Data Science Guide,Europe,Mobile App,1,397.9,3.9,382.44,0.18
2024-05-25,CUST27037,35,Female,Beauty,Hair Products,Asia,Retail,1,297.81,11.8,262.53,0.34
2024-05-25,CUST81526,64,Male,Automotive,Tools,North America,Marketplace,2,364.76,24.5,551.08,0.37
2024-05-25,CUST38590,34,Female,Automotive,Maintenance Kits,Australia,Retail,3,524.7,9.9,1417.54,0.13
2024-05-25,CUST16364,34,Male,Clothing,Levi's Jeans,Australia,Retail,2,106.87,21.5,167.77,0.19
2024-05-25,CUST10832,65,Female,Beauty,Nail Polish,North America,Online,3,820.04,2.7,2394.67,0.12
2024-05-26,CUST45778,44,Female,Sports,Gym Equipment,Africa,Mobile App,4,646.38,10.3,2318.61,0.33
2024-05-26,CUST96882,38,Male,Clothing,H&M Shirt,Africa,Retail,3,567.54,10.2,1528.91,0.23
2024-05-26,CUST16617,22,Other,Toys,LEGO Set,Australia,Marketplace,1,165.71,27.0,121.04,0.23
2024-05-26,CUST78013,54,Male,Automotive,Tools,Australia,Retail,3,851.26,12.7,2228.89,0.14
2024-05-26,CUST10405,48,Female,Automotive,Cleaning Products,Europe,Online,2,752.33,20.9,1189.78,0.24
2024-05-26,CUST86995,58,Other,Sports,Yoga Mat,South America,Marketplace,4,255.27,24.9,766.6,0.12
2024-05-26,CUST23247,54,Male,Home & Garden,Lighting,Africa,Social Media,2,824.74,14.7,1407.23,0.19
2024-05-26,CUST69681,63,Female,Clothing,Nike Shoes,North America,Social Media,4,478.49,8.2,1757.14,0.21
